BBL,Job_Filing,BBL_Description,Joint_NBs,Address,NB_Owner,Same_Owner,RPP_Owner_Not_Same,doc_id
4101070079,NB,Job Filing,NB,150-04 BEAVER ROAD,"INVESTORS BANK; 179-28 110TH AVE LLC; KENNETH S. COOPERSTEIN, ESQ. (AS REFEREE)",0,1,-
4101070081,-,Adjacent,Adjacent,-,-,0,-,-
4101070132,-,Adjacent,Adjacent,-,-,0,-,-
4101070077,-,Adjacent,Adjacent,-,-,0,-,-
4101070082,-,Adjacent,Adjacent,-,-,0,-,-
4101070073,-,Block,Block,-,-,0,-,-
4101070067,-,Block,Block,-,-,0,-,-
4101070138,-,Block,Block,-,-,0,-,-
4101070099,-,Block,Block,-,-,0,-,-
4101070076,-,Block,Block,-,-,0,-,-
4101070066,-,Block,Block,-,-,0,-,-
4101070090,-,Block,Block,-,-,0,-,-
4101070107,-,Block,Block,-,-,0,-,-
4101070075,-,Block,Block,-,-,0,-,-
4101070155,-,Block,Block,-,-,0,-,-
4101070086,-,Block,Block,-,-,0,-,-
4101070084,-,Block,Block,-,-,0,-,-
4101070157,-,Block,Block,-,-,0,-,-
4101070074,-,Block,Block,-,-,0,-,-
4101070101,-,Block,Block,-,-,0,-,-
4101070130,-,Block,Block,-,-,0,-,-
4101070142,-,Block,Block,-,-,0,-,-
4101070071,-,Block,Block,-,-,0,-,-
4101070106,-,Block,Block,-,-,0,-,-
4101070063,-,Block,Block,-,-,0,-,-
4101070068,-,Block,Block,-,-,0,-,-
4065870052,NB,Job Filing,NB,135-19 78 ROAD,AMIR ABRAMCHIK,0,0,-
4065870006,-,Adjacent,Adjacent,-,-,0,-,-
4065870049,-,Adjacent,Adjacent,-,-,0,-,-
4065870055,-,Adjacent,Adjacent,-,-,0,-,-
4065870046,-,Block,Block,-,-,0,-,-
4065870043,-,Block,Block,-,-,0,-,-
4065870038,-,Block,Block,-,-,0,-,-
4065870057,-,Block,Block,-,-,0,-,-
4065870040,-,Block,Block,-,-,0,-,-
4065870061,-,Block,Block,-,-,0,-,-
2058373763,NB,Job Filing,NB,5251 FIELDSTON ROAD,AHMET YETIS,0,0,-
2058373768,-,Adjacent,Adjacent,-,-,0,-,-
2058373760,-,Adjacent,Adjacent,-,-,0,-,-
2058373710,-,Adjacent,Adjacent,-,-,0,-,-
2058373754,-,Block,Block,-,-,0,-,-
2058373701,-,Block,Block,-,-,0,-,-
2058373817,-,Block,Block,-,-,0,-,-
2058373808,-,Block,Block,-,-,0,-,-
2058373757,-,Block,Block,-,-,0,-,-
2058373748,-,Block,Block,-,-,0,-,-
2058373751,-,Block,Block,-,-,0,-,-
2058373771,-,Block,Block,-,-,0,-,-
2058373813,-,Block,Block,-,-,0,-,-
2058373796,-,Block,Block,-,-,0,-,-
2028070079,NB,Job Filing,NB,2001 CRESTON AVENUE,ROBERT LUMAJ,0,1,-
2028070077,-,Adjacent,Adjacent,-,-,0,-,-
2028070083,-,Adjacent,Adjacent,-,-,0,-,-
2028070039,-,Block,Block,-,-,0,-,-
2028070041,-,Block,Block,-,-,0,-,-
2028070084,-,Block,Block,-,-,0,-,-
2028070051,-,Block,Block,-,-,0,-,-
2028070059,-,Block,Block,-,-,0,-,-
2028070046,-,Block,Block,-,-,0,-,-
2028070056,-,Block,Block,-,-,0,-,-
2028070035,-,Block,Block,-,-,0,-,-
2028070085,-,Block,Block,-,-,0,-,-
2028070052,-,Block,Block,-,-,0,-,-
2028070043,-,Block,Block,-,-,0,-,-
2028070067,-,Block,Block,-,-,0,-,-
2028070045,-,Block,Block,-,-,0,-,-
2028070104,-,Block,Block,-,-,0,-,-
2028070050,-,Block,Block,-,-,0,-,-
2028070044,-,Block,Block,-,-,0,-,-
2028070070,-,Block,Block,-,-,0,-,-
2028070040,-,Block,Block,-,-,0,-,-
2028070086,-,Block,Block,-,-,0,-,-
2028070047,-,Block,Block,-,-,0,-,-
2028070062,-,Block,Block,-,-,0,-,-
4008720003,NB,Job Filing,NB,23-33 ASTORIA BLVD,ASTOCREST HOLDING LLC,0,0,-
4008720076,-,Adjacent,Adjacent,-,-,0,-,-
4008720081,-,Adjacent,Adjacent,-,-,0,-,-
4008720078,-,Adjacent,Adjacent,-,-,0,-,-
4008720004,-,Adjacent,Adjacent,23-31 ASTORIA BOULEVARD,ASTO CREST HOLDINGS LLC,1,-,2020012000072001
4008720002,-,Adjacent,Adjacent,-,-,0,-,-
4008720042,-,Block,Block,-,-,0,-,-
4008720068,-,Block,Block,-,-,0,-,-
4008720035,-,Block,Block,-,-,0,-,-
4008720005,-,Block,Block,-,-,0,-,-
4008720049,-,Block,Block,-,-,0,-,-
4008720038,-,Block,Block,-,-,0,-,-
4008720054,-,Block,Block,-,-,0,-,-
4008720025,-,Block,Block,-,-,0,-,-
4008720022,-,Block,Block,-,-,0,-,-
4008720062,-,Block,Block,-,-,0,-,-
4008720160,-,Block,Block,-,-,0,-,-
4008720058,-,Block,Block,-,-,0,-,-
4008720006,-,Block,Block,-,-,0,-,-
4008720007,-,Block,Block,-,-,0,-,-
4008720015,-,Block,Block,-,-,0,-,-
4008720026,-,Block,Block,-,-,0,-,-
4008720020,-,Block,Block,-,-,0,-,-
4008720012,-,Block,Block,-,-,0,-,-
4008720047,-,Block,Block,-,-,0,-,-
4008720063,-,Block,Block,-,-,0,-,-
4008720057,-,Block,Block,-,-,0,-,-
4008720161,-,Block,Block,-,-,0,-,-
4008720073,-,Block,Block,-,-,0,-,-
4008720159,-,Block,Block,-,-,0,-,-
4008720031,-,Block,Block,-,-,0,-,-
4008720128,-,Block,Block,-,-,0,-,-
4008720052,-,Block,Block,-,-,0,-,-
4008720021,-,Block,Block,-,-,0,-,-
4008720158,-,Block,Block,-,-,0,-,-
4008720046,-,Block,Block,-,-,0,-,-
4008720074,-,Block,Block,-,-,0,-,-
4008720041,-,Block,Block,-,-,0,-,-
4008720013,-,Block,Block,-,-,0,-,-
4008720258,-,Block,Block,-,-,0,-,-
4008720039,-,Block,Block,-,-,0,-,-
4008720040,-,Block,Block,-,-,0,-,-
4008720056,-,Block,Block,-,-,0,-,-
4008720018,-,Block,Block,-,-,0,-,-
4008720043,-,Block,Block,-,-,0,-,-
4008720001,-,Block,Block,-,-,0,-,-
4008720066,-,Block,Block,-,-,0,-,-
4008720024,-,Block,Block,-,-,0,-,-
4008720029,-,Block,Block,-,-,0,-,-
4008720008,-,Block,Block,-,-,0,-,-
4008720131,-,Block,Block,-,-,0,-,-
4008720034,-,Block,Block,-,-,0,-,-
4008720023,-,Block,Block,-,-,0,-,-
4008720065,-,Block,Block,-,-,0,-,-
4008720072,-,Block,Block,-,-,0,-,-
4008720027,-,Block,Block,-,-,0,-,-
4008720017,-,Block,Block,-,-,0,-,-
4008720019,-,Block,Block,-,-,0,-,-
4008720048,-,Block,Block,-,-,0,-,-
4008720050,-,Block,Block,-,-,0,-,-
4008720130,-,Block,Block,-,-,0,-,-
4008720067,-,Block,Block,-,-,0,-,-
4008720011,-,Block,Block,-,-,0,-,-
4008720032,-,Block,Block,-,-,0,-,-
4008720036,-,Block,Block,-,-,0,-,-
5028860040,NB,Job Filing,NB,190 PALMA DRIVE,NYC DEPT. OF PARKS AND REC.,0,0,-
5028860002,-,Adjacent,Adjacent,-,-,0,-,-
5028860038,-,Adjacent,Adjacent,-,-,0,-,-
5028860001,-,Adjacent,Adjacent,-,-,0,-,-
5028860019,-,Block,Block,-,-,0,-,-
5028860027,-,Block,Block,-,-,0,-,-
5028860005,-,Block,Block,-,-,0,-,-
5028860018,-,Block,Block,-,-,0,-,-
5028860006,-,Block,Block,-,-,0,-,-
5028860008,-,Block,Block,-,-,0,-,-
5028860028,-,Block,Block,-,-,0,-,-
5028860031,-,Block,Block,-,-,0,-,-
5028860023,-,Block,Block,-,-,0,-,-
5028860030,-,Block,Block,-,-,0,-,-
5028860017,-,Block,Block,-,-,0,-,-
5028860011,-,Block,Block,-,-,0,-,-
5028860036,-,Block,Block,-,-,0,-,-
5028860003,-,Block,Block,-,-,0,-,-
5028860007,-,Block,Block,-,-,0,-,-
5028860004,-,Block,Block,-,-,0,-,-
5028860014,-,Block,Block,-,-,0,-,-
5028860016,-,Block,Block,-,-,0,-,-
5028860012,-,Block,Block,-,-,0,-,-
5028860010,-,Block,Block,-,-,0,-,-
5028860015,-,Block,Block,-,-,0,-,-
5028860034,-,Block,Block,-,-,0,-,-
3021340001,NB,Job Filing,NB,490 KENT AVENUE,470 KENT AVE ASSOCIATES LLC,0,0,-
3021340036,-,Adjacent,Adjacent,-,-,0,-,-
3021340150,-,Adjacent,Adjacent,1 DIVISION AVENUE,470 KENT AVE ASSOCIATES LLC,1,-,2020061101051005
3021340039,-,Block,Block,-,-,0,-,-
3021340156,-,Block,Block,-,-,0,-,-
3021340038,-,Block,Block,-,-,0,-,-
3021340125,-,Block,Block,-,-,0,-,-
3021340037,-,Block,Block,-,-,0,-,-
3021340040,-,Block,Block,-,-,0,-,-
3021340148,-,Block,Block,-,-,0,-,-
3021340126,-,Block,Block,-,-,0,-,-
3021340056,-,Block,Block,-,-,0,-,-
2049390042,NB,Job Filing,NB,3723 PRATT AVENUE,AKIVA GROUP LLC,0,0,-
2049390044,-,Adjacent,Adjacent,-,-,0,-,-
2049390055,-,Adjacent,Adjacent,-,-,0,-,-
2049390041,-,Adjacent,Adjacent,-,-,0,-,-
2049390019,-,Block,Block,-,-,0,-,-
2049390103,-,Block,Block,-,-,0,-,-
2049390107,-,Block,Block,-,-,0,-,-
2049390095,-,Block,Block,-,-,0,-,-
2049390033,-,Block,Block,-,-,0,-,-
2049390022,-,Block,Block,-,-,0,-,-
2049390024,-,Block,Block,-,-,0,-,-
2049390106,-,Block,Block,-,-,0,-,-
2049390013,-,Block,Block,-,-,0,-,-
2049390012,-,Block,Block,-,-,0,-,-
2049390094,-,Block,Block,-,-,0,-,-
2049390036,-,Block,Block,-,-,0,-,-
2049390011,-,Block,Block,-,-,0,-,-
2049390027,-,Block,Block,-,-,0,-,-
2049390039,-,Block,Block,-,-,0,-,-
2049390020,-,Block,Block,-,-,0,-,-
2049390101,-,Block,Block,-,-,0,-,-
2049390017,-,Block,Block,-,-,0,-,-
2049390016,-,Block,Block,-,-,0,-,-
2049390029,-,Block,Block,-,-,0,-,-
2049390040,-,Block,Block,-,-,0,-,-
2049390015,-,Block,Block,-,-,0,-,-
2049390098,-,Block,Block,-,-,0,-,-
2049390014,-,Block,Block,-,-,0,-,-
2049390091,-,Block,Block,-,-,0,-,-
2049390038,-,Block,Block,-,-,0,-,-
2049390080,-,Block,Block,-,-,0,-,-
2049390001,-,Block,Block,-,-,0,-,-
2049390010,-,Block,Block,-,-,0,-,-
2049390100,-,Block,Block,-,-,0,-,-
2049390119,-,Block,Block,-,-,0,-,-
2049390108,-,Block,Block,-,-,0,-,-
2049390116,-,Block,Block,-,-,0,-,-
2049390097,-,Block,Block,-,-,0,-,-
2049390088,-,Block,Block,-,-,0,-,-
2049390037,-,Block,Block,-,-,0,-,-
2049390023,-,Block,Block,-,-,0,-,-
2049390032,-,Block,Block,-,-,0,-,-
2049390035,-,Block,Block,-,-,0,-,-
2049390018,-,Block,Block,-,-,0,-,-
2049390050,-,Block,Block,-,-,0,-,-
2049390052,-,Block,Block,-,-,0,-,-
2049390053,-,Block,Block,-,-,0,-,-
5000410025,NB,Job Filing,NB,250 WESTERVELT AVENUE,EDWARD ALTMAN,0,0,-
5000410026,-,Adjacent,Adjacent,-,-,0,-,-
5000410023,-,Adjacent,Adjacent,-,-,0,-,-
5000410042,-,Block,Block,-,-,0,-,-
5000410007,-,Block,Block,-,-,0,-,-
5000410034,-,Block,Block,-,-,0,-,-
5000410048,-,Block,Block,-,-,0,-,-
5000410035,-,Block,Block,-,-,0,-,-
5000410022,-,Block,Block,-,-,0,-,-
5000410001,-,Block,Block,-,-,0,-,-
5000410027,-,Block,Block,-,-,0,-,-
5000410046,-,Block,Block,-,-,0,-,-
5000410056,-,Block,Block,-,-,0,-,-
5000410009,-,Block,Block,-,-,0,-,-
5000410060,-,Block,Block,-,-,0,-,-
5000410063,-,Block,Block,-,-,0,-,-
5000410004,-,Block,Block,-,-,0,-,-
5000410050,-,Block,Block,-,-,0,-,-
5000410020,-,Block,Block,-,-,0,-,-
5000410005,-,Block,Block,-,-,0,-,-
5000410021,-,Block,Block,-,-,0,-,-
5000410045,-,Block,Block,-,-,0,-,-
5000410053,-,Block,Block,-,-,0,-,-
5000410029,-,Block,Block,-,-,0,-,-
5000410006,-,Block,Block,-,-,0,-,-
5000410058,-,Block,Block,-,-,0,-,-
5000410012,-,Block,Block,-,-,0,-,-
5000410043,-,Block,Block,-,-,0,-,-
5000410011,-,Block,Block,-,-,0,-,-
5000410032,-,Block,Block,-,-,0,-,-
5000410018,-,Block,Block,-,-,0,-,-
5000410121,-,Block,Block,-,-,0,-,-
5000410017,-,Block,Block,-,-,0,-,-
5000410014,-,Block,Block,-,-,0,-,-
5000410055,-,Block,Block,-,-,0,-,-
5000410010,-,Block,Block,-,-,0,-,-
5000410030,-,Block,Block,-,-,0,-,-
5000410015,-,Block,Block,-,-,0,-,-
2029490072,NB,Job Filing,NB,1821 PROSPECT AVE,PRO 1821 LLC,0,0,-
2029490006,-,Adjacent,Adjacent,-,-,0,-,-
2029490073,-,Adjacent,Adjacent,-,-,0,-,-
2029490064,-,Adjacent,Adjacent,-,-,0,-,-
2029490048,-,Adjacent,Adjacent,-,-,0,-,-
2029490047,-,Adjacent,Adjacent,-,-,0,-,-
2029490042,-,Block,Block,-,-,0,-,-
2029490041,-,Block,Block,-,-,0,-,-
2029490107,-,Block,Block,-,-,0,-,-
2029490043,-,Block,Block,-,-,0,-,-
2029490083,-,Block,Block,-,-,0,-,-
2029490046,-,Block,Block,-,-,0,-,-
2029490081,-,Block,Block,-,-,0,-,-
2029490105,-,Block,Block,-,-,0,-,-
2029490045,-,Block,Block,-,-,0,-,-
2029490044,-,Block,Block,-,-,0,-,-
2029490075,-,Block,Block,-,-,0,-,-
4123780001,NB,Job Filing,NB,121-15 GUY R BREWER BLVD,SANFORD STERLING,0,0,-
4123780061,-,Adjacent,Adjacent,-,-,0,-,-
4123780058,-,Adjacent,Adjacent,-,-,0,-,-
4123780060,-,Adjacent,Adjacent,-,-,0,-,-
4123780005,-,Adjacent,Adjacent,-,-,0,-,-
4123780043,-,Block,Block,-,-,0,-,-
4123780009,-,Block,Block,-,-,0,-,-
4123780046,-,Block,Block,-,-,0,-,-
4123780024,-,Block,Block,-,-,0,-,-
4123780033,-,Block,Block,-,-,0,-,-
4123780048,-,Block,Block,-,-,0,-,-
4123780036,-,Block,Block,-,-,0,-,-
4123780038,-,Block,Block,-,-,0,-,-
4123780020,-,Block,Block,-,-,0,-,-
4123780011,-,Block,Block,-,-,0,-,-
4123780022,-,Block,Block,-,-,0,-,-
4123780049,-,Block,Block,-,-,0,-,-
4123780115,-,Block,Block,-,-,0,-,-
4123780051,-,Block,Block,-,-,0,-,-
4123780016,-,Block,Block,-,-,0,-,-
4123780040,-,Block,Block,-,-,0,-,-
4123780053,-,Block,Block,-,-,0,-,-
4123780007,-,Block,Block,-,-,0,-,-
4123780045,-,Block,Block,-,-,0,-,-
4123780057,-,Block,Block,-,-,0,-,-
4123780029,-,Block,Block,-,-,0,-,-
4123780015,-,Block,Block,-,-,0,-,-
4123780018,-,Block,Block,-,-,0,-,-
4123780026,-,Block,Block,-,-,0,-,-
4123780035,-,Block,Block,-,-,0,-,-
1012590035,NB,Job Filing,NB,520 FIFTH AVENUE,520 FIFTH OWNER LLC; 520 FEE OWNER 2 LLC; BANK OZK,0,1,-
1012590029,-,Adjacent,Adjacent,-,-,0,-,-
1012590038,-,Adjacent,Adjacent,-,-,0,-,-
1012590001,-,Block,Block,-,-,0,-,-
1012590048,-,Block,Block,-,-,0,-,-
1012590015,-,Block,Block,-,-,0,-,-
1012590014,-,Block,Block,-,-,0,-,-
1012590117,-,Block,Block,-,-,0,-,-
1012590011,-,Block,Block,-,-,0,-,-
1012590018,-,Block,Block,-,-,0,-,-
1012590019,-,Block,Block,-,-,0,-,-
1012590047,-,Block,Block,-,-,0,-,-
1012590054,-,Block,Block,-,-,0,-,-
1012590025,-,Block,Block,-,-,0,-,-
4136160105,NB,Job Filing,NB,142-18 HOOK CREEK BOULEVARD,LORENZO MCFARLANE,0,1,-
3014370001,NB,Job Filing,NB,2384 ATLANTIC AVENUE,FAR ROCKAWAY EQUITIES LLC.,0,0,-
3014370064,-,Adjacent,Adjacent,-,-,0,-,-
3014370058,-,Adjacent,Adjacent,-,-,0,-,-
3014370008,-,Adjacent,Adjacent,-,-,0,-,-
3014370021,-,Block,Block,-,-,0,-,-
3014370015,-,Block,Block,-,-,0,-,-
3014370046,-,Block,Block,-,-,0,-,-
3014370038,-,Block,Block,-,-,0,-,-
3014370070,-,Block,Block,-,-,0,-,-
3014370014,-,Block,Block,-,-,0,-,-
3014370030,-,Block,Block,-,-,0,-,-
3014370026,-,Block,Block,-,-,0,-,-
3014370025,-,Block,Block,-,-,0,-,-
3014370037,-,Block,Block,-,-,0,-,-
3014370023,-,Block,Block,-,-,0,-,-
3014370029,-,Block,Block,-,-,0,-,-
3014370069,-,Block,Block,-,-,0,-,-
3014370027,-,Block,Block,-,-,0,-,-
4118600024,NB,Job Filing,NB,135-23 126 STREET,AMAR SINGH,0,0,-
4118600026,-,Adjacent,Adjacent,-,-,0,-,-
4118600047,-,Adjacent,Adjacent,-,-,0,-,-
4118600022,-,Adjacent,Adjacent,-,-,0,-,-
4118600043,-,Adjacent,Adjacent,-,-,0,-,-
4118600051,-,Block,Block,-,-,0,-,-
4118600033,-,Block,Block,-,-,0,-,-
4118600153,-,Block,Block,-,-,0,-,-
4118600020,-,Block,Block,-,-,0,-,-
4118600139,-,Block,Block,-,-,0,-,-
4118600049,-,Block,Block,-,-,0,-,-
4118600014,-,Block,Block,-,-,0,-,-
4118600040,-,Block,Block,-,-,0,-,-
4118600011,-,Block,Block,-,-,0,-,-
4118600059,-,Block,Block,-,-,0,-,-
4118600061,-,Block,Block,-,-,0,-,-
4118600058,-,Block,Block,-,-,0,-,-
4118600017,-,Block,Block,-,-,0,-,-
4118600005,-,Block,Block,-,-,0,-,-
4118600056,-,Block,Block,-,-,0,-,-
4118600036,-,Block,Block,-,-,0,-,-
4118600015,-,Block,Block,-,-,0,-,-
4118600041,-,Block,Block,-,-,0,-,-
4118600001,-,Block,Block,-,-,0,-,-
4118600028,-,Block,Block,-,-,0,-,-
4118600013,-,Block,Block,-,-,0,-,-
4118600007,-,Block,Block,-,-,0,-,-
4118600035,-,Block,Block,-,-,0,-,-
4118600044,-,Block,Block,-,-,0,-,-
4118600031,-,Block,Block,-,-,0,-,-
4118600053,-,Block,Block,-,-,0,-,-
4118600009,-,Block,Block,-,-,0,-,-
3014370006,NB,Job Filing,NB,2396 ATLANTIC AVENUE,FAR ROCKAWAY EQUITIES LLC.,0,1,-
3014370008,-,Block,Adjacent,-,-,0,-,-
3014370021,-,Block,Block,-,-,0,-,-
3014370058,-,Block,Adjacent,-,-,0,-,-
3014370015,-,Block,Block,-,-,0,-,-
3014370046,-,Block,Block,-,-,0,-,-
3014370038,-,Block,Block,-,-,0,-,-
3014370070,-,Block,Block,-,-,0,-,-
3014370014,-,Block,Block,-,-,0,-,-
3014370030,-,Block,Block,-,-,0,-,-
3014370026,-,Block,Block,-,-,0,-,-
3014370025,-,Block,Block,-,-,0,-,-
3014370037,-,Block,Block,-,-,0,-,-
3014370064,-,Block,Adjacent,-,-,0,-,-
3014370023,-,Block,Block,-,-,0,-,-
3014370029,-,Block,Block,-,-,0,-,-
3014370069,-,Block,Block,-,-,0,-,-
3014370001,-,Block,NB,-,-,0,-,-
3014370027,-,Block,Block,-,-,0,-,-
3026480047,NB,Job Filing,NB,584 LEONARD ST,584 LEONARD STREET OWNER LLC,0,0,-
3026480022,-,Adjacent,Adjacent,-,-,0,-,-
3026480048,-,Adjacent,Adjacent,-,-,0,-,-
3026480046,-,Adjacent,Adjacent,-,-,0,-,-
3026480021,-,Adjacent,Adjacent,-,-,0,-,-
3026480020,-,Adjacent,Adjacent,-,-,0,-,-
3026480013,-,Block,Block,-,-,0,-,-
3026480025,-,Block,Block,-,-,0,-,-
3026480031,-,Block,Block,-,-,0,-,-
3026480038,-,Block,Block,-,-,0,-,-
3026480026,-,Block,Block,-,-,0,-,-
3026480016,-,Block,Block,-,-,0,-,-
3026480045,-,Block,Block,-,-,0,-,-
3026480015,-,Block,Block,-,-,0,-,-
3026480017,-,Block,Block,-,-,0,-,-
3026480004,-,Block,Block,-,-,0,-,-
3026480018,-,Block,Block,-,-,0,-,-
3026480014,-,Block,Block,-,-,0,-,-
3026480010,-,Block,Block,-,-,0,-,-
3026480030,-,Block,Block,-,-,0,-,-
3026480053,-,Block,Block,-,-,0,-,-
3026480006,-,Block,Block,-,-,0,-,-
3026480001,-,Block,Block,-,-,0,-,-
3026480050,-,Block,Block,-,-,0,-,-
3026480027,-,Block,Block,-,-,0,-,-
3026480056,-,Block,Block,-,-,0,-,-
3026480037,-,Block,Block,-,-,0,-,-
3026480041,-,Block,Block,-,-,0,-,-
3026480008,-,Block,Block,-,-,0,-,-
3026480028,-,Block,Block,-,-,0,-,-
3026480003,-,Block,Block,-,-,0,-,-
3026480051,-,Block,Block,-,-,0,-,-
3026480044,-,Block,Block,-,-,0,-,-
3026480049,-,Block,Block,-,-,0,-,-
3026480002,-,Block,Block,-,-,0,-,-
3026480011,-,Block,Block,-,-,0,-,-
3026480034,-,Block,Block,-,-,0,-,-
3026480005,-,Block,Block,-,-,0,-,-
3026480012,-,Block,Block,-,-,0,-,-
3026480058,-,Block,Block,-,-,0,-,-
3026480043,-,Block,Block,-,-,0,-,-
3026480033,-,Block,Block,-,-,0,-,-
3026480040,-,Block,Block,-,-,0,-,-
3026480007,-,Block,Block,-,-,0,-,-
3026480035,-,Block,Block,-,-,0,-,-
3026480023,-,Block,Block,-,-,0,-,-
3026480054,-,Block,Block,-,-,0,-,-
3026480032,-,Block,Block,-,-,0,-,-
3026480042,-,Block,Block,-,-,0,-,-
3026480055,-,Block,Block,-,-,0,-,-
3026480024,-,Block,Block,-,-,0,-,-
3026480019,-,Block,Block,-,-,0,-,-
3026480039,-,Block,Block,-,-,0,-,-
3026480052,-,Block,Block,-,-,0,-,-
4051200001,NB,Job Filing,NB,136-19 BOOTH MEMORIAL AVE,LUCKY 99 REALTY LLC,0,0,-
4051200003,-,Adjacent,Adjacent,-,-,0,-,-
4051200090,-,Adjacent,Adjacent,-,-,0,-,-
4051200081,-,Block,Block,-,-,0,-,-
4051200060,-,Block,Block,-,-,0,-,-
4051200086,-,Block,Block,-,-,0,-,-
4051200046,-,Block,Block,-,-,0,-,-
4051200036,-,Block,Block,-,-,0,-,-
4051200087,-,Block,Block,-,-,0,-,-
4051200030,-,Block,Block,-,-,0,-,-
4051200084,-,Block,Block,-,-,0,-,-
4051200006,-,Block,Block,-,-,0,-,-
4051200026,-,Block,Block,-,-,0,-,-
4051200032,-,Block,Block,-,-,0,-,-
4051200074,-,Block,Block,-,-,0,-,-
4051200070,-,Block,Block,-,-,0,-,-
4051200078,-,Block,Block,-,-,0,-,-
4051200042,-,Block,Block,-,-,0,-,-
4051200064,-,Block,Block,-,-,0,-,-
4051200156,-,Block,Block,-,-,0,-,-
4051200034,-,Block,Block,-,-,0,-,-
4051200018,-,Block,Block,-,-,0,-,-
4051200053,-,Block,Block,-,-,0,-,-
4051200054,-,Block,Block,-,-,0,-,-
4051200028,-,Block,Block,-,-,0,-,-
4051200024,-,Block,Block,-,-,0,-,-
4051200020,-,Block,Block,-,-,0,-,-
4051200082,-,Block,Block,-,-,0,-,-
4051200072,-,Block,Block,-,-,0,-,-
4051200059,-,Block,Block,-,-,0,-,-
4051200088,-,Block,Block,-,-,0,-,-
4051200014,-,Block,Block,-,-,0,-,-
4051200011,-,Block,Block,-,-,0,-,-
4051200062,-,Block,Block,-,-,0,-,-
4051200057,-,Block,Block,-,-,0,-,-
4051200044,-,Block,Block,-,-,0,-,-
4051200052,-,Block,Block,-,-,0,-,-
4051200010,-,Block,Block,-,-,0,-,-
4051200065,-,Block,Block,-,-,0,-,-
4051200009,-,Block,Block,-,-,0,-,-
4051200016,-,Block,Block,-,-,0,-,-
4051200061,-,Block,Block,-,-,0,-,-
4051200051,-,Block,Block,-,-,0,-,-
4051200012,-,Block,Block,-,-,0,-,-
4051200080,-,Block,Block,-,-,0,-,-
4051200076,-,Block,Block,-,-,0,-,-
4051200022,-,Block,Block,-,-,0,-,-
4051200066,-,Block,Block,-,-,0,-,-
4051200055,-,Block,Block,-,-,0,-,-
4051200049,-,Block,Block,-,-,0,-,-
4051200047,-,Block,Block,-,-,0,-,-
4051200048,-,Block,Block,-,-,0,-,-
4131280015,NB,Job Filing,NB,220-50 137TH ROAD,WINSTON BABOLAL,0,0,-
4131280053,-,Adjacent,Adjacent,-,-,0,-,-
4131280016,-,Adjacent,Adjacent,-,-,0,-,-
4131280056,-,Adjacent,Adjacent,-,-,0,-,-
4131280013,-,Adjacent,Adjacent,-,-,0,-,-
4131280023,-,Adjacent,Adjacent,-,-,0,-,-
4131280005,-,Block,Block,-,-,0,-,-
4131280008,-,Block,Block,-,-,0,-,-
4131280018,-,Block,Block,-,-,0,-,-
4131280026,-,Block,Block,-,-,0,-,-
4131280050,-,Block,Block,-,-,0,-,-
4131280027,-,Block,Block,-,-,0,-,-
4131280010,-,Block,Block,-,-,0,-,-
4131280011,-,Block,Block,-,-,0,-,-
4131280009,-,Block,Block,-,-,0,-,-
4131280058,-,Block,Block,-,-,0,-,-
4131280006,-,Block,Block,-,-,0,-,-
4131280001,-,Block,Block,-,-,0,-,-
4131280022,-,Block,Block,-,-,0,-,-
4131280004,-,Block,Block,-,-,0,-,-
4131280030,-,Block,Block,-,-,0,-,-
4131280002,-,Block,Block,-,-,0,-,-
5001230005,NB,Job Filing,NB,271 STANLEY AVENUE,FREEBORN STREET CO. LLC,0,0,-
5001230001,-,Adjacent,Adjacent,-,-,0,-,-
5001230009,-,Adjacent,Adjacent,-,-,0,-,-
5001230021,-,Block,Block,-,-,0,-,-
5001230015,-,Block,Block,-,-,0,-,-
5001230072,-,Block,Block,-,-,0,-,-
5001230018,-,Block,Block,-,-,0,-,-
5001230056,-,Block,Block,-,-,0,-,-
5001230041,-,Block,Block,-,-,0,-,-
5001230037,-,Block,Block,-,-,0,-,-
5001230013,-,Block,Block,-,-,0,-,-
5001230062,-,Block,Block,-,-,0,-,-
5001230058,-,Block,Block,-,-,0,-,-
5001230023,-,Block,Block,-,-,0,-,-
5001230039,-,Block,Block,-,-,0,-,-
5001230043,-,Block,Block,-,-,0,-,-
5001230066,-,Block,Block,-,-,0,-,-
5001230061,-,Block,Block,-,-,0,-,-
5001230069,-,Block,Block,-,-,0,-,-
5001230017,-,Block,Block,-,-,0,-,-
5001230052,-,Block,Block,-,-,0,-,-
5001230064,-,Block,Block,-,-,0,-,-
5001230033,-,Block,Block,-,-,0,-,-
5001230032,-,Block,Block,-,-,0,-,-
5001230026,-,Block,Block,-,-,0,-,-
5001230079,-,Block,Block,-,-,0,-,-
5001230077,-,Block,Block,-,-,0,-,-
5001230010,-,Block,Block,-,-,0,-,-
5055120001,NB,Job Filing,NB,8 BARTLETT  AVENUE,L & M HOMES  LLC,0,0,-
5055120005,-,Adjacent,Adjacent,-,-,0,-,-
5055120035,-,Adjacent,Adjacent,-,-,0,-,-
5055120023,-,Block,Block,-,-,0,-,-
5055120029,-,Block,Block,-,-,0,-,-
5055120033,-,Block,Block,-,-,0,-,-
5055120031,-,Block,Block,-,-,0,-,-
5055120014,-,Block,Block,-,-,0,-,-
